"attribute_set","available_for","name","theme_bg","allerretour","category_ids","depart","destination","price","websites","sku","typebillet","theme_color","typesalle","description","short_description","image","status","store","visibility","groupscatalog2_groups","type","tax_class_id"
"barcodeticket","","Tour de moto / side car","","","13,67","","","90.0000","base","checosidecar","","","","<div>Envie de parcourir de plus longues distances, de vous &eacute;vader dans les contr&eacute;es enchant&eacute;es de l&rsquo;arri&egrave;re-pays, de visiter des lieux insolites, loin des regards et des circuits touristiques ? Partez &agrave; la d&eacute;couverte des secrets bien gard&eacute;s de la r&eacute;gion en compagnie de votre guide-chauffeur D&eacute;couvrez le joli village des lilas de Cap-&agrave;-l&rsquo;Aigle ou les beaut&eacute;s de Cap-aux-Oies, arr&ecirc;tez-vous &agrave; la vieille forge ou faites une pause d&eacute;gustation &agrave; la fromagerie du coin, &nbsp;le temps d&rsquo;une visite par &eacute;tape de notre belle r&eacute;gion.Vous voyagez en famille ? Faites l&rsquo;exp&eacute;rience du &laquo; side car &raquo;, en couple ou avec les enfants, en toute s&eacute;curit&eacute;. Nos engins sont tout ce qu&rsquo;il y a de plus r&eacute;cents, &agrave; la fine pointe de la technologie.</div>
<p>Casques, manteaux, gants et foulard inclus.</p>
<p>Pour Charlevoix &Eacute;co-Mobilit&eacute;, &nbsp;le confort et la s&eacute;curit&eacute; de sa client&egrave;le est tr&egrave;s important. Pour la petite client&egrave;le (les enfants) on a des colliers sp&eacute;ciaux &nbsp;pour la protection du cou et des lunettes de soleil pour&nbsp;les yeux. Bien sure que des petites casques et des petits gants aussi.</p>","<div>Envie de parcourir de plus longues distances, de vous &eacute;vader dans les contr&eacute;es enchant&eacute;es de l&rsquo;arri&egrave;re-pays, de visiter des lieux insolites, loin des regards et des circuits touristiques ? Partez &agrave; la d&eacute;couverte des secrets bien gard&eacute;s de la r&eacute;gion en compagnie de votre guide-chauffeur D&eacute;couvrez le joli village des lilas de Cap-&agrave;-l&rsquo;Aigle ou les beaut&eacute;s de Cap-aux-Oies, arr&ecirc;tez-vous &agrave; la vieille forge ou faites une pause d&eacute;gustation &agrave; la fromagerie du coin, &nbsp;le temps d&rsquo;une visite par &eacute;tape de notre belle r&eacute;gion.Vous voyagez en famille ? Faites l&rsquo;exp&eacute;rience du &laquo; side car &raquo;, en couple ou avec les enfants, en toute s&eacute;curit&eacute;. Nos engins sont tout ce qu&rsquo;il y a de plus r&eacute;cents, &agrave; la fine pointe de la technologie.</div>
<p>Casques, manteaux, gants et foulard inclus.</p>
<p>Pour Charlevoix &Eacute;co-Mobilit&eacute;, &nbsp;le confort et la s&eacute;curit&eacute; de sa client&egrave;le est tr&egrave;s important. Pour la petite client&egrave;le (les enfants) on a des colliers sp&eacute;ciaux &nbsp;pour la protection du cou et des lunettes de soleil pour&nbsp;les yeux. Bien sure que des petites casques et des petits gants aussi.</p>","/c/h/charlevoix-eco-mobilite-logo_10.jpg","Activé","francais","Catalogue, Recherche","[ USE DEFAULT ]","booking","Taxable Goods"
"barcodeticket","Children","Klô Pelgag","klo","","4,8","","","21.7400","base","specclopelg","Salle Multi","000000","","<p><span>Laur&eacute;ate du prix Charles Cros en France;R&eacute;v&eacute;lation Radio-Canada 2014-2015; Repr&eacute;sentante du Canada fran&ccedil;ais lors de la tourn&eacute;e Mars en folie organis&eacute;e par le Minist&egrave;re des affaires internationales en Chine durant trois semaines en mars 2013; Laur&eacute;ate du prix du Cirque du Soleil ainsi que du prix des diffuseurs europ&eacute;ens &agrave; la bourse RIDEAU 2013 et s&eacute;lectionn&eacute;e pour les Entr&eacute;es en sc&egrave;ne loto-Qu&eacute;bec; Vitrines en Allemagne, en Belgique, en France, en Acadie et au Qu&eacute;bec; Premi&egrave;re femme &agrave; remporter le prix Miroir &laquo;C&eacute;l&eacute;bration de la langue fran&ccedil;aise&raquo; au Festival d&rsquo;&eacute;t&eacute; de Qu&eacute;bec; Laur&eacute;ate de deux prix coup de coeur au Festival Vue sur la rel&egrave;ve 2012; Finaliste et laur&eacute;ate de cinq prix au Festival International de la chanson de Granby; Ma Premi&egrave;re Place des Arts 2010: prix Richard Desjardins (r&eacute;sidence classe de ma&icirc;tre avec monsieur Gilles Vigneault &agrave; Natashquan); Participation aux Rencontres D&rsquo;Astaffort &agrave; l&rsquo;automne 2010 et 2012 (&Eacute;cole de Francis Cabrel)</span></p>","<p><span><strong>Date :</strong>&nbsp;Vendredi le 10 octobre 2014</span></p>
<p><span><strong>Heure :</strong>&nbsp;20 h, a</span><span>dmission g&eacute;n&eacute;rale</span></p>
<p><strong>Prix taxes incluses :</strong></p>
<p><span>Pr&eacute;vente: 22 $ </p>
<p><span>R&eacute;gulier: 25 $ </span></p>
<p><em>La pr&eacute;vente se termine le 10 septembre 2014</em></p>
<div><em><br /></em></div>","/k/l/klo-pelgag_2_1.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Flip Fabrique","flip","","4,8","Baie Saint-Paul","Baie Saint-Paul","23.4800","base","specflipfab","Salle Multi","000000","","<p><em>Flip FabriQue</em>&nbsp;est un jeune organisme n&eacute; du r&ecirc;ve commun d&rsquo;un groupe d&rsquo;amis tous issus du milieu du cirque professionnel : Cr&eacute;er une organisation pr&eacute;sentant des spectacles &agrave; leur image incorporant leurs exp&eacute;riences personnelles et surtout, exploitant le plein potentiel de chacun.</p>
<p><em>Flip FabriQue</em>&nbsp;est compos&eacute; d&rsquo;artistes de calibre international qui poss&egrave;dent une exp&eacute;rience de plusieurs centaines de repr&eacute;sentations avec entre autres les prestigieux&nbsp;<a href=""http://www.cirquedusoleil.com/fr/welcome.aspx"" target=""_blank"">Cirque du Soleil</a>&nbsp;et&nbsp;<a href=""http://www.cirque-eloize.com/"" target=""_blank"">Cirque &Eacute;loize</a>. Flip FabriQue aborde une d&eacute;marche cr&eacute;ative et collaborative cr&eacute;&eacute;e enti&egrave;rement par les artistes et le metteur en sc&egrave;ne. C&rsquo;est en profitant des qualit&eacute;s et des forces de chacun que la magie peut op&eacute;rer!</p>
<p><em>Flip FabriQue</em>&nbsp;a pr&eacute;sent&eacute; son premier spectacle en septembre dernier. Le spectacle&nbsp;<em>Attrape-moi</em>, un franc succ&egrave;s qui a affich&eacute; complet pour toutes les repr&eacute;sentations.</p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;Dimanche le 7 decembre 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong>&nbsp;14 h, a</span><span style=""font-size: 12px;"">dmission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix taxes incluses :</span></strong></p>
<p><span style=""font-size: 12px;"">Pr&eacute;vente: 25 $ </span></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 27 $ </span></p>
<p><em>La pr&eacute;vente se termine le 7 novembre 2014</em></p>
<p><span style=""font-size: 12px;""><br /></span></p>","/f/l/flip.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","","Reves d'automne","","","56,72","","","6.0900","base","reveaut2014","","","","Laissez-Passer rêve d'automne","Laissez-Passer rêve d'automne","/l/o/logo_ra_haute_r_solution_2011-_couleur.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","simple","Taxable Goods"
"barcodeticket","Adults","Festival du film de montagne de Banff ","banffb","","4,8,16","","","21.7400","base","banff15","Salle Multi","000000","","<p>Avec plus de 300 films en comp&eacute;tition, le&nbsp;<strong>Festival de film de montagne de Banff&nbsp;</strong>confirme son statut du plus important &eacute;v&eacute;nement cin&eacute;matographique sur la montagne au monde. Comme c&rsquo;est le cas depuis quelques ann&eacute;es, c&rsquo;est parmi la quarantaine de finalistes que sont choisis les films qui font partie de la tourn&eacute;e mondiale du festival.</p>
<p>La tourn&eacute;e offre une&nbsp;programmation&nbsp;vari&eacute;e o&ugrave; la qualit&eacute; des images et des commentaires font de cet &eacute;v&eacute;nement cin&eacute;matographique un moment unique pour l&rsquo;amateur de montagnes, de nature et d&rsquo;aventure.</p>
<p><em><br /></em></p>
<p><em>La majorit&eacute; des films sont pr&eacute;sent&eacute;s en version originale anglaise. Dans les cas o&ugrave; une version fran&ccedil;aise ou une version sous-titr&eacute;e est disponible, elle sera pr&eacute;sent&eacute;e. Les films sont les m&ecirc;mes pour toutes les repr&eacute;sentations.</em></p>","<p><span><strong>Date :</strong>&nbsp;Samedi le 31 janvier 2015</span></p>
<p><span><strong>Heure :</strong>&nbsp;19 h, a</span><span>dmission g&eacute;n&eacute;rale</span></p>
<p><strong>Prix taxes incluses : 25$ txs incluses</strong></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<div><em><br /></em></div>","/b/a/banff2.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Film Les Gardiens de la Galaxie - 15h30","gardiens15","","4","","","6.9600","base","cgal01","Salle Multi","000000","","<p><span>Peter Quill est un aventurier traqu&eacute; par tous les chasseurs de primes pour avoir vol&eacute; un myst&eacute;rieux globe convoit&eacute; par le puissant Ronan, dont les agissements menacent l&rsquo;univers tout entier. Lorsqu&rsquo;il d&eacute;couvre le v&eacute;ritable pouvoir de ce globe et la menace qui p&egrave;se sur la galaxie, il conclut une alliance fragile avec quatre aliens disparates : Rocket, un raton laveur fin tireur, Groot, un humano&iuml;de semblable &agrave; un arbre, l&rsquo;&eacute;nigmatique et mortelle Gamora, et Drax le Destructeur, qui ne r&ecirc;ve que de vengeance. En les ralliant &agrave; sa cause, il les convainc de livrer un ultime combat aussi d&eacute;sesp&eacute;r&eacute; soit-il pour sauver ce qui peut encore l&rsquo;&ecirc;tre &hellip;</span></p>","<p><span style=""color: #ff0000;""><strong>Repr&eacute;sentation de 15h30</strong></span></p>
<p>Enfants 5$ tx incluses</p>
<p>Adultes 8$ tx incluses</p>
<p>&nbsp;</p>","/g/7/g700_1.jpg","Activé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Film Les Gardiens de la Galaxie - 19h00","gardiens19","","4","","","6.9600","base","cgal","Salle Multi","000000","","<p><span>Peter Quill est un aventurier traqu&eacute; par tous les chasseurs de primes pour avoir vol&eacute; un myst&eacute;rieux globe convoit&eacute; par le puissant Ronan, dont les agissements menacent l&rsquo;univers tout entier. Lorsqu&rsquo;il d&eacute;couvre le v&eacute;ritable pouvoir de ce globe et la menace qui p&egrave;se sur la galaxie, il conclut une alliance fragile avec quatre aliens disparates : Rocket, un raton laveur fin tireur, Groot, un humano&iuml;de semblable &agrave; un arbre, l&rsquo;&eacute;nigmatique et mortelle Gamora, et Drax le Destructeur, qui ne r&ecirc;ve que de vengeance. En les ralliant &agrave; sa cause, il les convainc de livrer un ultime combat aussi d&eacute;sesp&eacute;r&eacute; soit-il pour sauver ce qui peut encore l&rsquo;&ecirc;tre &hellip;</span></p>","<p><span style=""color: #ff0000;""><strong>Repr&eacute;sentation de 19h</strong></span></p>
<p>Enfants 5$ tx incluses</p>
<p>Adultes 8$ tx incluses</p>
<p>&nbsp;</p>","/g/7/g700.jpg","Activé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","","Promotion 4 Spectacles","","","8","","","82.6300","base","promo40%1","","","","<p><span>Obtenez 40 % de rabais&nbsp;</span><span>&agrave;&nbsp;l'achat de ces 4 spectacles !</span></p>
<ul>
<li>7 d&eacute;cembre 2014 : Cirque Flip Fabrique</li>
<li>27 f&eacute;vrier 2015 : Fran&ccedil;ois Bellefeuille</li>
<li>10 avril 2015 : Kevin Parent</li>
<li>2 mai 2015 : Isabelle Boulay</li>
</ul>
<p><span class=""uppercase-title"">PRIX :</span></p>
<ul>
<li>95 $ (taxes et frais inclus)</li>
</ul>
<p><span style=""color: #ff0000; font-family: arial, helvetica, sans-serif;""><strong>En raison d’un problème technique, vous devez acheter UN forfait par transaction. Toutes nos excuses. &nbsp;</strong></span></p>","<p><span>Obtenez 40 % de rabais&nbsp;</span><span>&agrave;&nbsp;l'achat de ces 4 spectacles !</span></p>
<ul>
<li>7 d&eacute;cembre 2014 : Cirque Flip Fabrique</li>
<li>27 f&eacute;vrier 2015 : Fran&ccedil;ois Bellefeuille</li>
<li>10 avril 2015 : Kevin Parent</li>
<li>2 mai 2015 : Isabelle Boulay</li>
</ul>
<p><span class=""uppercase-title"">PRIX :</span></p>
<ul>
<li>95 $ (taxes et frais inclus)</li>
</ul>
<p><span style=""color: #ff0000; font-family: arial, helvetica, sans-serif;""><strong>En raison d’un problème technique, vous devez acheter UN forfait par transaction. Toutes nos excuses. &nbsp;</strong></span></p>","/b/i/billet_promo_40_-1.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","bundle","Taxable Goods"
"barcodeticket","","Promotion 4 Spectacles","","","8","","","97.4100","base","promo40%2","","","","<p><span>Obtenez 40 % de rabais&nbsp;</span><span>&agrave;&nbsp;l'achat de ces 4 spectacles !</span></p>
<ul>
<li>22 d&eacute;cembre 2014 : Marc Hervieux chante No&euml;l</li>
<li>27 f&eacute;vrier 2015 : Fran&ccedil;ois Bellefeuille</li>
<li>10 avril 2015 : Kevin Parent</li>
<li>2 mai 2015 : Isabelle Boulay</li>
</ul>
<p><span class=""uppercase-title"">PRIX :</span></p>
<ul>
<li>112 $ (taxes et frais inclus)</li>
</ul>
<p><span style=""color: #ff0000; font-family: arial, helvetica, sans-serif;""><strong>En raison d’un problème technique, vous devez acheter UN forfait par transaction. Toutes nos excuses. &nbsp;</strong></span></p>","<p><span>Obtenez 40 % de rabais&nbsp;</span><span>&agrave;&nbsp;l'achat de ces 4 spectacles !</span></p>
<ul>
<li>22 d&eacute;cembre 2014 : Marc Hervieux chante No&euml;l</li>
<li>27 f&eacute;vrier 2015 : Fran&ccedil;ois Bellefeuille</li>
<li>10 avril 2015 : Kevin Parent</li>
<li>2 mai 2015 : Isabelle Boulay</li>
</ul>
<p><span class=""uppercase-title"">PRIX :</span></p>
<ul>
<li>112 $ (taxes et frais inclus)</li>
</ul>
<p><span style=""color: #ff0000; font-family: arial, helvetica, sans-serif;""><strong>En raison d’un problème technique, vous devez acheter UN forfait par transaction. Toutes nos excuses.. &nbsp;</strong></span></p>","/b/i/billet_promo_40_-2.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","bundle","Taxable Goods"
"barcodeticket","","Promotion 4 Spectacles","","","8","","","98.2800","base","promo40%3","","","","<p><span>Obtenez 40 % de rabais&nbsp;</span><span>&agrave;&nbsp;l'achat de ces 4 spectacles !</span></p>
<ul>
<li>4 d&eacute;cembre 2014 : Rock Story</li>
<li>22 d&eacute;cembre 2014 : Marc Hervieux chante No&euml;l</li>
<li>10 avril 2015 : Kevin Parent</li>
<li>2 mai 2015 : Isabelle Boulay</li>
</ul>
<p><span class=""uppercase-title"">PRIX :</span></p>
<ul>
<li>113 $ (taxes et frais inclus)</li>
</ul>
<p><span style=""color: #ff0000; font-family: arial, helvetica, sans-serif;""><strong>En raison d’un problème technique, vous devez acheter UN forfait par transaction. Toutes nos excuses. &nbsp;</strong></span></p>","<p><span>Obtenez 40 % de rabais&nbsp;</span><span>&agrave;&nbsp;l'achat de ces 4 spectacles !</span></p>
<ul>
<li>4 d&eacute;cembre 2014 : Rock Story</li>
<li>22 d&eacute;cembre 2014 : Marc Hervieux chante No&euml;l</li>
<li>10 avril 2015 : Kevin Parent</li>
<li>2 mai 2015 : Isabelle Boulay</li>
</ul>
<p><span class=""uppercase-title"">PRIX :</span></p>
<ul>
<li>113 $ (taxes et frais inclus)</li>
</ul>
<p><span style=""color: #ff0000; font-family: arial, helvetica, sans-serif;""><strong>En raison d’un problème technique, vous devez acheter UN forfait par transaction. Toutes nos excuses. &nbsp;</strong></span></p>","/b/i/billet_promo_40_-3.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","bundle","Taxable Goods"
